"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"170728","170728","Rtn4ip1",-0.277116879935576,0.152716703175269,0.0695882721989576,0.276342718178438
"18551","18551","Pcsk4",0.129585489909302,0.270109251769814,0.631403652473531,0.837189681166426
"353502","353502","Hcfc1r1",-0.127401850852068,0.139387511810117,0.360710568887959,0.672883386067277
"83961","83961","Nrg4",-0.298193688555083,0.492225466114917,0.544642845859857,0.788905320299733
"78903","78903","Wrnip1",-0.158487375558851,0.344921361409154,0.645883457182404,0.84367129787667
"672511","672511","Rnf213",0.579958370803718,0.105688199001738,4.07784740307677e-08,3.35866340653414e-06
"68718","68718","Rnf166",0.106625090408765,0.10846633636697,0.325595270277087,0.642678245906407
"53861","53861","Zranb2",-0.148409080714064,0.129581060583462,0.252085251029688,0.565040171778568
"224630","224630","Bnip1",-0.0263703716618197,0.119397656098071,0.825200104565233,0.935431218012434
"63959","63959","Slc29a1",0.116301254977955,0.236197156256732,0.622443256639516,0.832893261111695
"74325","74325","Cltb",-0.0741121639948594,0.232362483583057,0.749763939193515,0.896546865712967
"102791","102791","Tcta",0.0575741031660255,0.179726219073545,0.748708047449932,0.89607594582515
"380629","380629","Heca",-0.138927314191658,0.185651418396652,0.454265069401258,0.737438009097903
"66711","66711","Sbds",0.0633294648049004,0.0608980742521079,0.298374480005295,0.614993014168507
"74104","74104","Abcb6",-0.477196664247247,0.155619617154138,0.00216631518263596,0.0258247573087918
"23955","23955","Nek4",-0.263165835413787,0.115377940727522,0.0225542159844609,0.137398140474395
"20021","20021","Polr2c",-0.076578156997669,0.0495053543406649,0.121895524383831,0.38579430325906
"227446","227446","Relch",-0.154325669904457,0.0528594860277197,0.00350542316676564,0.0374076959845662
"230101","230101","Gba2",-0.456220298423998,0.212026925272107,0.031420260384082,0.168513672986415
"100705","100705","Acacb",1.00665874648748,0.530146672288814,0.0575867468557119,0.247268211617417
"76416","76416","Znrd1as",-0.43772545855823,0.237930349336638,0.065809209855828,0.268572721303514
"319594","319594","Hif1an",-0.228718811007572,0.118958690606741,0.0545209729154678,0.239467205510589
"22627","22627","Ywhae",0.0684742121177059,0.0424681204714018,0.1068820189401,0.359447324275169
"18087","18087","Nktr",0.00316573853625577,0.100375506028391,0.974839726238777,0.99178111052744
"114886","114886","Cygb",0.925591468469933,0.604760527725194,0.125890771942453,0.392893694040174
"67130","67130","Ndufa6",-0.250477187829217,0.0699171873826757,0.000340342790632014,0.00610595184777435
"17169","17169","Mark3",-0.152546261123936,0.146143675024566,0.296573203691844,0.612760142633548
"67781","67781","Ilf2",-0.155533936049836,0.176589390549893,0.378444470817545,0.685218400544022
"69207","69207","Srsf11",-0.0273402681322371,0.143552366316962,0.848952590482792,0.945367560198389
"55981","55981","Pigb",-0.0467675735414629,0.215895627430013,0.828503549610449,0.936385872854027
"216991","216991","Adap2",0.103717093838639,0.116873558458112,0.374847475309928,0.682225417096816
"19286","19286","Pts",0.0546784949978315,0.34680945768021,0.874723549334859,0.955605043076953
"83924","83924","Gpr137b",0.542031430229095,0.323070469050377,0.0933959437525366,0.334321315842743
"68592","68592","Syf2",-0.0725723048031577,0.0324450710907131,0.0253010877506329,0.147525293336106
"235344","235344","Sik2",0.251516558930174,0.211950160067718,0.235354717692814,0.546370211154741
