"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"17256","17256","Mea1",-0.0207105615482457,0.0200657679113811,0.302009342273261,0.635713873917816
"224823","224823","Rrp36",-0.0196078998284555,0.0254497952244761,0.441030554866795,0.743445563865961
"66314","66314","Tpd52l2",-0.00209771533397144,0.0207151438410677,0.919340241343114,0.971380179838495
"67296","67296","Socs4",-0.00721284491665586,0.0356776036121608,0.839785933379113,0.941565188552047
"98660","98660","Atp1a2",0.0306508463717059,0.148375948869021,0.836341340197562,0.940519816149108
"225363","225363","Etf1",-0.00502253125486773,0.0138536740994963,0.716947445979581,0.891186898589779
"77604","77604","Rbm12b2",-0.0323563513458471,0.0368979463536157,0.380532974258251,0.70094744959449
"230936","230936","Phf13",-0.0291487499014303,0.0218755118689149,0.18270149074181,0.522980235253087
"12866","12866","Cox7a2",-0.0636864465434618,0.0269597205856435,0.0181628495139404,0.208437812383232
"54411","54411","Atp6ap1",0.0173004981157432,0.0114297209386843,0.130116830201432,0.464608496240928
"70047","70047","Trnt1",-0.0601066014905776,0.0329567060890377,0.0681815754267175,0.35577140100337
"18595","18595","Pdgfra",-0.0102743179236686,0.0762574152877448,0.892823731632717,0.961972054806337
"22070","22070","Tpt1",-0.0106466218347037,0.0288306630909735,0.711918137775007,0.888791768164035
"67939","67939","Prorsd1",-0.0303813286190539,0.0431242004768266,0.481116695128466,0.76898315487348
"72792","72792","2810459M11Rik",-0.18479321655513,0.112248161342275,0.0997037171257272,0.411637154365075
"71923","71923","Borcs6",0.00633570441115381,0.027596906133102,0.818417960777719,0.932378169932943
"11772","11772","Ap2a2",0.0296441367134433,0.0163052236425076,0.0690525088646022,0.35652903329985
"26377","26377","Dapp1",0.0580756749734821,0.0487791399158544,0.233816843614746,0.576915482267241
"29870","29870","Gtse1",0.0145625139704982,0.131376142891418,0.911738503360565,0.969132224725401
"18824","18824","Plp2",0.138083996471446,0.0565729175271072,0.0146541805783491,0.18840638625167
"26457","26457","Slc27a1",0.0250637098970273,0.0849899437977739,0.768068694719792,0.911980337878543
"76936","76936","Hnrnpm",0.0169077259784707,0.0172518973941123,0.32706132565873,0.655782243252772
"382793","382793","Mtx3",-0.024240556745144,0.019225723203312,0.207366575848803,0.547598138832214
"217370","217370","Cybc1",0.01458198048703,0.0361432294765202,0.686617321186866,0.874080449865231
