"","Entrez","Gene_symbol","logFC","SE","P.Value","FDR"
"52504","52504","Cenpo",0.00661487016696211,0.0213645004898092,0.756850175888509,0.879937673034657
"104215","104215","Rhoq",0.232614456272122,0.0712764394250088,0.00110024502143136,0.0221987689037891
"320696","320696","Ccdc158",-0.0480687794787596,0.0408478148790905,0.239284423084931,0.535800336966208
"140481","140481","Man2a2",0.0843804142696415,0.0332315269839652,0.0111116600859478,0.0989122326720549
"18676","18676","Phf2",0.0506439332106554,0.0229430625977208,0.0272879006522975,0.168003678786227
"105782","105782","Scrib",0.0392542593077118,0.0578117758154941,0.497137165672411,0.729080088507202
"97761","97761","Sgsm2",0.0485022872333378,0.0300390321391904,0.106388213476896,0.355520802182583
"64074","64074","Smoc2",-0.0657133611910513,0.0791646853007789,0.406491131543412,0.671232905806489
"99151","99151","Cercam",0.15693065173834,0.0686249987710706,0.0222083465783847,0.147655195588397
"217882","217882","Cep170b",-0.0039635315292028,0.0370622390967949,0.914834531634997,0.95890976487171
"19025","19025","Ctsa",0.134774411620252,0.0321397074626277,2.74813210390957e-05,0.00160072720852507
"56279","56279","Dipk1b",-0.0339928118913319,0.0191448423192835,0.0758055052477099,0.297471105390618
"231296","231296","Lrrc66",0.000407745331296925,0.0281425329414064,0.988440190393221,0.994079515854514
"223870","223870","Senp1",0.00349728067429243,0.0100612896055053,0.728142367546635,0.863785250094639
"20464","20464","Sim1",-0.000529733936694334,0.00741456091160336,0.943043528392001,0.972141747450572
"16840","16840","Cnmd",0.150140263951902,0.140780518817058,0.286204608789344,0.581666891475276
"19344","19344","Rab5b",0.0363289089503799,0.0444728491081842,0.413997933980914,0.676381746529549
"98845","98845","Eps8l2",0.103044333875698,0.0876860464148343,0.239934361210184,0.53605616771096
"18166","18166","Npy1r",-0.12363423468609,0.0388161996757157,0.00144694242543507,0.0262309711414799
"19668","19668","Rbpjl",-0.00489767439639668,0.0318382480734763,0.877743860634266,0.940202466187235
"53317","53317","Plrg1",-0.0254583223907588,0.0289580004464449,0.37932189194866,0.65493574923777
"71810","71810","Ranbp3",0.0320041758277333,0.0185390464203681,0.0842913216778055,0.316582796893064
"19707","19707","Reps1",0.0213470823451214,0.0240913280003564,0.375569086775249,0.651748582322281
"23996","23996","Psmc4",-0.0535691880393126,0.0431001771743125,0.213904875288287,0.508009858932314
"70110","70110","Ifi35",0.127718589241258,0.0422208691983104,0.00248624172616486,0.0382413093058905
"216439","216439","Agap2",-0.100638489362307,0.0384839685716457,0.00892076930973477,0.0862832020307759
"71517","71517","Vps35l",0.0134201463668941,0.00516591839482758,0.00938165884526138,0.0885113264436385
"329251","329251","Ppp1r12b",-0.0679429327953367,0.036193189829076,0.0604866113449737,0.264416592525398
"237403","237403","Lingo3",-0.0598350084918403,0.0665481466888432,0.368586834705867,0.646487254323351
"16341","16341","Eif3e",0.0498586363571184,0.0559674212495376,0.37300908020627,0.649577882168647
"233011","233011","Itpkc",0.0433655525668162,0.0477654611258331,0.363938907188458,0.643383539613789
"70979","70979","Fancd2os",0.00833604825726081,0.019052211238886,0.661721914336043,0.829055315286633
"18782","18782","Pla2g2d",0.0527954741741741,0.0420989271805117,0.209812483777339,0.504028649346659
"74694","74694","Tbc1d30",-0.0386389604161087,0.0256880289128719,0.132539624702511,0.40045851084044
"74385","74385","Ap5m1",-0.0868072587419581,0.0310029110157257,0.00511071621002935,0.0612965667553833
"11808","11808","Apoa4",-0.0056537347325832,0.00433331737668678,0.19199065460276,0.483568114253276
"243963","243963","Zfp473",-0.00489421431629794,0.0384963069568536,0.898833831239894,0.950483608581645
"27224","27224","Eloa",-0.00529621153680647,0.0139143450380853,0.703478116749855,0.850306802750964
"225870","225870","Rin1",-0.0515572666830245,0.117970512215263,0.662085818640111,0.82927858192984
"23805","23805","Apc2",0.0294189713480855,0.0405718576895656,0.468385886358611,0.710634213090501
"75619","75619","Fastkd2",-0.0725994970628178,0.028016825377073,0.00956190841067313,0.0894559266604664
"66477","66477","Atp5md",-0.120768954853703,0.0272074236085301,9.04518975395541e-06,0.000665815423811762
"218294","218294","Cdc14b",0.0184576374617226,0.0253353217193262,0.466286903879346,0.708732533163231
"14345","14345","Fut4",-0.00149644180500428,0.0112507622822155,0.894187024434931,0.948865232978596
"50527","50527","Ero1l",-0.00959862422705311,0.0589137244741768,0.870576074458845,0.936871047435549
"69723","69723","Rpain",-0.0360172444030651,0.0300527981322277,0.230735811767567,0.526331105910624
"12417","12417","Cbx3",-0.0202863761256175,0.0216670302833297,0.349129778963199,0.632695599493203
"66179","66179","Ogfod3",0.0513955908232138,0.0404725485553898,0.204124641945804,0.496758915194902
"64177","64177","Trpv6",0.00212842686006181,0.00607852895335988,0.726222431309827,0.862976930304927
"209446","209446","Tfe3",0.0482499241813482,0.0208776230632815,0.0208282590554408,0.141858762870229
"70561","70561","Txndc16",-0.00877238109538522,0.0403841240408239,0.828034165242009,0.917321897936591
"226252","226252","Fam160b1",-0.0140802020801169,0.01621630921918,0.385244270752502,0.65748346564642
